0	0	0	100	0.110000
0	1	0	140	0.110000
0	2	0	520	0.490000
0	3	0	80	0.090000
0	4	0	120	0.110000
0	5	0	260	0.200000
0	6	0	80	0.100000
0	7	0	160	0.140000
0	8	0	220	0.190000
0	9	0	80	0.090000
0	10	0	140	0.150000
0	11	0	80	0.100000
0	12	0	80	0.090000
0	13	0	100	0.100000
0	14	0	100	0.100000
0	15	0	120	0.130000
0	16	0	80	0.100000
0	17	0	180	0.170000
0	18	0	80	0.110000
0	19	0	200	0.180000
0	20	0	160	0.110000
0	21	0	700	0.610000
0	22	0	100	0.100000
0	23	0	140	0.150000
0	24	0	480	0.480000
0	25	0	260	0.240000
0	26	0	100	0.100000
0	27	0	80	0.100000
0	28	0	200	0.150000
0	29	0	120	0.160000
0	30	0	80	0.080000
0	31	0	140	0.150000
0	32	0	160	0.110000
0	33	0	80	0.100000
0	34	0	220	0.230000
0	35	0	80	0.090000
0	36	0	380	0.330000
0	37	0	80	0.090000
0	38	0	160	0.140000
0	39	0	260	0.310000
0	40	0	240	0.240000
0	41	0	160	0.190000
0	42	0	200	0.250000
0	43	0	120	0.100000
0	44	0	80	0.100000
0	45	0	180	0.150000
0	46	0	180	0.150000
0	47	0	140	0.150000
0	48	0	180	0.140000
0	49	0	260	0.250000
0	50	0	220	0.240000
0	51	0	140	0.100000
0	52	0	240	0.240000
0	53	0	120	0.100000
0	54	0	120	0.110000
0	55	0	240	0.240000
0	56	0	100	0.100000
0	57	0	80	0.080000
0	58	0	140	0.140000
0	59	0	120	0.100000
0	60	0	80	0.100000
0	61	0	80	0.100000
0	62	0	100	0.100000
0	63	0	400	0.400000
0	64	0	140	0.140000
0	65	0	160	0.140000
0	66	0	80	0.090000
0	67	0	120	0.140000
0	68	0	200	0.200000
0	69	0	100	0.100000
0	70	0	160	0.140000
0	71	0	100	0.090000
0	72	0	160	0.150000
0	73	0	200	0.180000
0	74	0	80	0.090000
0	75	0	180	0.180000
0	76	0	100	0.100000
0	77	0	180	0.150000
0	78	0	100	0.090000
0	79	0	80	0.100000
0	80	0	120	0.110000
0	81	0	120	0.110000
0	82	0	80	0.100000
0	83	0	240	0.220000
0	84	0	300	0.300000
0	85	0	100	0.100000
0	86	0	240	0.230000
0	87	0	80	0.100000
0	88	0	120	0.140000
0	89	0	80	0.100000
0	90	0	220	0.240000
0	91	0	100	0.110000
0	92	0	180	0.190000
0	93	0	100	0.100000
0	94	0	340	0.350000
0	95	0	500	0.480000
0	96	0	120	0.090000
0	97	0	160	0.100000
0	98	0	80	0.090000
0	99	0	380	0.350000
