1	0	0	100	47.930000
1	1	0	150	86.890000
1	2	0	150	8.610000
1	3	0	250	77.860000
1	4	0	150	2.370000
1	5	0	150	52.170000
1	6	0	100	6.210000
1	7	0	100	127.080000
1	8	0	150	6.710000
1	9	0	100	35.220000
1	10	0	150	14.420000
1	11	0	150	21.300000
1	12	0	200	2.610000
1	13	0	150	11.020000
1	14	0	100	19.670000
1	15	0	150	16.320000
1	16	0	100	12.150000
1	17	0	100	4.710000
1	18	0	100	42.010000
1	19	0	150	20.320000
1	20	0	150	9.590000
1	21	0	150	242.610000
1	22	0	150	4.020000
1	23	0	150	15.840000
1	24	0	150	143.880000
1	25	0	150	52.340000
1	26	0	150	4.220000
1	27	0	150	0.640000
1	28	0	200	42.190000
1	29	0	150	55.330000
1	30	0	150	5.220000
1	31	0	100	3.310000
1	32	0	150	77.210000
1	33	0	150	23.060000
1	34	0	150	13.250000
1	35	0	100	20.390000
1	36	0	150	26.540000
1	37	0	150	16.160000
1	38	0	150	7.760000
1	39	0	100	13.320000
1	40	0	100	19.540000
1	41	0	150	250.450000
1	42	0	150	18.980000
1	43	0	200	15.320000
1	44	0	150	6.490000
1	45	0	150	3.470000
1	46	0	150	91.470000
1	47	0	100	72.350000
1	48	0	150	33.960000
1	49	0	100	3.720000
1	50	0	150	2.090000
1	51	0	150	70.870000
1	52	0	200	301.650000
1	53	0	100	36.270000
1	54	0	150	2.940000
1	55	0	150	2.410000
1	56	0	100	73.810000
1	57	0	150	61.030000
1	58	0	200	21.660000
1	59	0	100	41.060000
1	60	0	200	13.680000
1	61	0	150	0.710000
1	62	0	150	11.480000
1	63	0	150	0.680000
1	64	0	150	5.300000
1	65	0	200	38.330000
1	66	0	150	33.230000
1	67	0	100	1.030000
1	68	0	100	32.810000
1	69	0	150	9.960000
1	70	0	150	1.590000
1	71	0	150	5.440000
1	72	0	100	7.330000
1	73	0	100	89.290000
1	74	0	150	3.710000
1	75	0	150	14.420000
1	76	0	100	91.270000
1	77	0	150	87.040000
1	78	0	150	1.040000
1	79	0	150	2.690000
1	80	0	200	6.710000
1	81	0	150	4.790000
1	82	0	100	3.820000
1	83	0	100	28.560000
1	84	0	150	15.670000
1	85	0	150	65.230000
1	86	0	150	3.620000
1	87	0	200	12.210000
1	88	0	250	50.220000
1	89	0	200	8.860000
1	90	0	150	4.850000
1	91	0	150	2.960000
1	92	0	150	24.930000
1	93	0	200	18.670000
1	94	0	150	20.800000
1	95	0	150	2.150000
1	96	0	250	9.590000
1	97	0	200	1.320000
1	98	0	150	4.610000
1	99	0	150	256.410000
