10	1	7254	0.259428
10	1	2247	0.075352
10	1	3765	0.124039
10	1	4500	0.124491
10	1	1275	0.043038
10	1	1059	0.048685
10	1	386	0.015430
10	1	1147	0.040743
10	1	455	0.021295
10	1	452	0.021521
10	1	1807	0.056962
10	1	417	0.017199
10	1	1079	0.032798
10	1	2129	0.068906
10	1	379	0.017819
10	1	681	0.033809
10	1	2868	0.121787
10	1	3648	0.155365
10	1	3726	0.118570
10	1	8572	0.238565
10	1	2529	0.077324
10	1	333	0.015487
10	1	314	0.014991
10	1	2118	0.075888
10	1	398	0.016088
